utc,gsthour,freq,stokesid,chid,ifid,ch,u12,v12,w12,uvdist12,u23,v23,w23,uvdist23,u31,v31,w31,uvdist31,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st1name,st2name,st3name,amp,phase,sigma
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,-327670807.640476,72232325.03437729,-405665995.80913633,335537877.0863787,-33958145.04061177,351316499.20066166,-209931855.358538,352953875.49254614,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,335537877.0863787,556944848.512494,415145533.69713956,1,3,10,BR,HN,SC,23.262345247134657,120.17909786028937,6.372679102382627
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,108928832.20800884,202390770.15526918,-151845215.60508174,229842368.4402933,-66353314.30630259,-49111380.59722764,-44749055.16906378,82551135.81045829,-42574133.28111681,-153279152.76785383,196593263.4124993,159081914.4273458,82551135.81045829,229842368.4402933,157158472.89269915,1,4,5,BR,KP,LA,34.37389192749173,76.66957222729226,10.292055157259044
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,108928832.20800884,202390770.15526918,-151845215.60508174,229842368.4402933,-232417596.07015225,-120218554.91384788,-144206235.71944377,261668568.82056412,123492809.36230028,-82171516.91103712,296047839.27081394,148332842.47143078,148332842.47143078,261668568.82056412,213281259.91076276,1,4,7,BR,KP,NL,84.36370397905392,0.009321413560833493,14.312727748814504
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,108928832.20800884,202390770.15526918,-151845215.60508174,229842368.4402933,-5169034.48066529,-72647478.43441164,97490076.16603096,72831140.59480746,-103765240.8916172,-129742456.93511091,54348296.60396389,166133471.48860297,72831140.59480746,229842368.4402933,156268993.50790122,1,4,8,BR,KP,OV,50.86105887816926,142.44193389594403,12.745613835055414
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,108928832.20800884,202390770.15526918,-151845215.60508174,229842368.4402933,-41486222.83712591,-30333118.0361405,-31001472.387961995,51392652.539892316,-67441610.03602275,-172057304.9606331,182846220.43275777,184802832.64757407,51392652.539892316,229842368.4402933,155345951.20925322,1,4,9,BR,KP,PT,45.69473550331605,120.21424837248772,11.047526962529318
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,108928832.20800884,202390770.15526918,-151845215.60508174,229842368.4402933,-470516647.61071503,221155678.15110612,-463685884.81000304,519899749.6222723,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,229842368.4402933,556944848.512494,435562322.19168645,1,4,10,BR,KP,SC,49.6731714088821,97.81514588339355,8.737069341784194
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,42574133.28111681,153279152.76785383,-196593263.4124993,159081914.4273458,-166064458.35314217,-71107298.73180363,-99456815.33161579,180647868.13316247,123492809.36230028,-82171516.91103712,296047839.27081394,148332842.47143078,148332842.47143078,180647868.13316247,162687541.677313,1,5,7,BR,LA,NL,50.87545218238957,7.577921940648442,14.089362873590312
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,42574133.28111681,153279152.76785383,-196593263.4124993,159081914.4273458,61184822.63704229,-23536268.40638704,142238982.83955327,65555613.42573049,-103765240.8916172,-129742456.93511091,54348296.60396389,166133471.48860297,65555613.42573049,166133471.48860297,130256999.78055976,1,5,8,BR,LA,OV,63.49608413789274,14.596805103657523,20.919202402465874
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,42574133.28111681,153279152.76785383,-196593263.4124993,159081914.4273458,24867103.50935573,18778268.581176665,13747525.590251355,31160812.05379312,-67441610.03602275,-172057304.9606331,182846220.43275777,184802832.64757407,31160812.05379312,184802832.64757407,125015186.37623768,1,5,9,BR,LA,PT,62.107987376387705,-7.6032671959416325,20.152398756862908
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,42574133.28111681,153279152.76785383,-196593263.4124993,159081914.4273458,-404144855.6429813,270268017.94926393,-418965417.03936976,486187068.8005902,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,159081914.4273458,556944848.512494,400737943.91347665,1,5,10,BR,LA,SC,67.43583560217846,23.44294039834538,18.863068399856672
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,-123492809.36230028,82171516.91103712,-296047839.27081394,148332842.47143078,227250063.601822,47571032.33211309,241695453.01937002,232175783.6730073,-103765240.8916172,-129742456.93511091,54348296.60396389,166133471.48860297,148332842.47143078,232175783.6730073,182214032.54434702,1,7,8,BR,NL,OV,16.519541439818966,90.9130908494414,3.8395201044525837
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,-123492809.36230028,82171516.91103712,-296047839.27081394,148332842.47143078,190931666.21071625,89885499.08529907,113204444.26673724,211031523.96695065,-67441610.03602275,-172057304.9606331,182846220.43275777,184802832.64757407,148332842.47143078,211031523.96695065,181389066.36198518,1,7,9,BR,NL,PT,18.037659165104678,93.0899165476155,3.8721520569496595
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,-123492809.36230028,82171516.91103712,-296047839.27081394,148332842.47143078,-238038930.91323045,341377475.88650835,-319579614.68372315,416174378.92421645,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,148332842.47143078,556944848.512494,373817356.63604707,1,7,10,BR,NL,SC,76.84505507545218,21.393892316005584,10.494108740118195
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,103765240.8916172,129742456.93511091,-54348296.60396389,166133471.48860297,-36317606.7526822,42314623.27551348,-128491458.25265016,55762854.152124375,-67441610.03602275,-172057304.9606331,182846220.43275777,184802832.64757407,55762854.152124375,184802832.64757407,135566386.09610048,1,8,9,BR,OV,PT,48.72328775995185,-25.708978027543864,13.64574103112987
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,103765240.8916172,129742456.93511091,-54348296.60396389,166133471.48860297,-465392604.2690719,293803421.4694566,-561177140.9135798,550373261.1378465,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,166133471.48860297,556944848.512494,424483860.3796478,1,8,10,BR,OV,SC,44.37443492640061,-8.155107368777056,10.081092900978032
2016-12-24 09:38:44.998856,15.868862391305509,43151500000.0,1,0,2,2,67441610.03602275,172057304.9606331,-182846220.43275777,184802832.64757407,-429017874.8936379,251489384.14932305,-432701977.03656167,497295935.3524408,361655770.1731996,-423547716.53856736,615576210.9525491,556944848.512494,184802832.64757407,556944848.512494,413014538.83750296,1,9,10,BR,PT,SC,38.08640387219854,12.831674687905258,8.449799189609184
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,-389413867.17038506,-151653232.33686134,-160503091.48681208,417901738.2385629,328156791.4808753,-72339456.16080861,406267657.94676274,336035528.9439857,232240941.59711847,417901738.2385629,328726069.5932223,1,2,3,BR,FD,HN,17.03071787399292,36.960782720553475,6.5965567544967865
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,47741146.33353122,-21301499.99176457,93674262.45875227,52277824.69784667,-109090389.63385296,-202690945.33550483,152070424.3185384,230183258.3648656,52277824.69784667,232240941.59711847,171567341.55327693,1,2,4,BR,FD,KP,93.60113154756012,-5.39081960334623,25.261302367517697
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,-18710312.37802614,-70485645.60767491,48858789.64904451,72926689.39430927,-42637276.96163757,-153506488.22032112,196884840.04038945,159317856.2259704,72926689.39430927,232240941.59711847,154828495.7391327,1,2,5,BR,FD,LA,58.38234906596985,152.15084282282118,17.26169316455596
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,-185020536.10271952,-141698503.35127866,-50745912.5373755,233047344.18510345,123675967.30117118,-82293389.31598958,296486921.61356765,148552841.82065785,148552841.82065785,233047344.18510345,204613709.20095992,1,2,7,BR,FD,NL,65.73701453349874,2.9383205123191343,12.457295500220837
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,42564968.93675829,-94057113.15279353,191308866.3891033,103240094.51383026,-103919139.95461763,-129934884.01745676,54428903.09464564,166379871.78002435,103240094.51383026,232240941.59711847,167286969.29699102,1,2,8,BR,FD,OV,71.96193533710104,147.57305142407077,19.4233485568785
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,6193607.879111908,-51679747.16552055,62626816.37180761,52049563.35698049,-67541635.82984927,-172312491.16545752,183117408.18075484,185076922.33830196,52049563.35698049,232240941.59711847,156455809.09746698,1,2,9,BR,FD,PT,76.8071150132971,144.15574367938095,19.165167516030387
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,61347177.35675376,223991916.78334105,-245743923.10165277,232240941.59711847,-423431838.6571748,200182777.30230457,-370720212.9696304,468367020.95371723,362192158.6948288,-424175899.88928455,616489200.7095902,557770879.3643717,232240941.59711847,557770879.3643717,419459613.9717358,1,2,10,BR,FD,SC,44.22090028785225,95.86342293445418,9.915021197722968
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,437189704.47460735,130352301.08247976,254160207.4178193,456208899.6239463,-109090389.63385296,-202690945.33550483,152070424.3185384,230183258.3648656,230183258.3648656,456208899.6239463,340809228.9775992,1,3,4,BR,HN,KP,15.299160560288144,-18.70658228760379,6.13849008470851
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,370722335.1840348,81167273.2202403,209368766.27463475,379503855.1139013,-42637276.96163757,-153506488.22032112,196884840.04038945,159317856.2259704,159317856.2259704,379503855.1139013,291619080.09461915,1,3,5,BR,HN,LA,26.28396955837627,97.56609813323782,11.119505109697863
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,204376883.90603104,9952480.161796112,109823920.18084964,204619066.8938509,123675967.30117118,-82293389.31598958,296486921.61356765,148552841.82065785,148552841.82065785,336035528.9439857,229735812.5528315,1,3,7,BR,HN,NL,51.88915745406317,-38.84640334660327,18.436649220791708
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,432051148.15136814,57596882.85970578,351795044.47020715,435873370.98527837,-103919139.95461763,-129934884.01745676,54428903.09464564,166379871.78002435,166379871.78002435,435873370.98527837,312762923.90309614,1,3,8,BR,HN,OV,20.8255002282644,100.82152526988172,8.43372614022631
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,395631119.3516013,99973694.17730486,223127403.80639625,408067055.9195612,-67541635.82984927,-172312491.16545752,183117408.18075484,185076922.33830196,185076922.33830196,408067055.9195612,309726502.4006162,1,3,9,BR,HN,PT,20.151699089660703,93.40959318461078,7.894538592272596
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-328156791.4808753,72339456.16080861,-406267657.94676274,336035528.9439857,-34008509.947569795,351837553.06782365,-210243215.073564,353477357.82876897,362192158.6948288,-424175899.88928455,616489200.7095902,557770879.3643717,336035528.9439857,557770879.3643717,415761255.37904215,1,3,10,BR,HN,SC,31.089308517168877,68.34638392064444,11.66765850328634
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,109090389.63385296,202690945.33550483,-152070424.3185384,230183258.3648656,-66451725.99803066,-49184219.97380141,-44815424.57756222,82673571.24588625,-42637276.96163757,-153506488.22032112,196884840.04038945,159317856.2259704,82673571.24588625,230183258.3648656,157391561.94557407,1,4,5,BR,KP,LA,35.85546964600624,112.8260894694072,11.409408874575309
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,109090389.63385296,202690945.33550483,-152070424.3185384,230183258.3648656,-232762305.43479747,-120396856.65340471,-144420114.70594585,262056661.66564518,123675967.30117118,-82293389.31598958,296486921.61356765,148552841.82065785,148552841.82065785,262056661.66564518,213597587.28372288,1,4,7,BR,KP,NL,73.03054630019253,2.5049861275356737,16.22551682121124
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,109090389.63385296,202690945.33550483,-152070424.3185384,230183258.3648656,-5176700.916519491,-72755225.29419178,97634668.23987836,72939159.85249417,-103919139.95461763,-129934884.01745676,54428903.09464564,166379871.78002435,72939159.85249417,230183258.3648656,156500763.3324614,1,4,8,BR,KP,OV,60.48741938386659,148.53105174166205,17.85745957434599
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,109090389.63385296,202690945.33550483,-152070424.3185384,230183258.3648656,-41547752.986983396,-30378106.49666477,-31047452.11596287,51468875.377164535,-67541635.82984927,-172312491.16545752,183117408.18075484,185076922.33830196,51468875.377164535,230183258.3648656,155576352.02677736,1,4,9,BR,KP,PT,58.35697887997746,140.09552095139992,16.071368306271076
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,109090389.63385296,202690945.33550483,-152070424.3185384,230183258.3648656,-471214492.7713024,221483684.44061342,-464373598.9480479,520670837.1621221,362192158.6948288,-424175899.88928455,616489200.7095902,557770879.3643717,230183258.3648656,557770879.3643717,436208324.9637864,1,4,10,BR,KP,SC,47.560288087683006,76.07736237755918,11.903177042834196
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,42637276.96163757,153506488.22032112,-196884840.04038945,159317856.2259704,-166310756.28796718,-71212761.27931264,-99604324.36794648,180915795.40244678,123675967.30117118,-82293389.31598958,296486921.61356765,148552841.82065785,148552841.82065785,180915795.40244678,162928831.14969167,1,5,7,BR,LA,NL,57.9410012925495,-23.261521495826944,14.755109301678843
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,42637276.96163757,153506488.22032112,-196884840.04038945,159317856.2259704,61275568.69798504,-23571176.142572545,142449944.10165843,65652842.01011914,-103919139.95461763,-129934884.01745676,54428903.09464564,166379871.78002435,65652842.01011914,166379871.78002435,130450190.00537129,1,5,8,BR,LA,OV,104.29404351699925,-12.597227870616344,33.05652125115137
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,42637276.96163757,153506488.22032112,-196884840.04038945,159317856.2259704,24903985.06908364,18806119.506154828,13767915.185926504,31207028.10587573,-67541635.82984927,-172312491.16545752,183117408.18075484,185076922.33830196,31207028.10587573,185076922.33830196,125200602.2233827,1,5,9,BR,LA,PT,105.32882811883934,-19.761138832603457,31.624305746818195
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,42637276.96163757,153506488.22032112,-196884840.04038945,159317856.2259704,-404744261.7067601,270668865.03798044,-419586804.16821855,486908155.49290067,362192158.6948288,-424175899.88928455,616489200.7095902,557770879.3643717,159317856.2259704,557770879.3643717,401332297.02774763,1,5,10,BR,LA,SC,84.06229652824133,-31.637674971565442,23.550040036902885
2016-12-24 09:38:44.998856,15.868862391305509,43215500000.0,1,0,3,3,-123675967.30117118,82293389.31598958,-296486921.61356765,148552841.82065785,227587108.75831747,47641587.14641283,242053922.80589512,232520134.3944207,-103919139.95461763,-129934884.01745676,54428903.09464564,166379871.78002435,148552841.82065785,232520134.3944207,182484282.6650343,1,7,8,BR,NL,OV,21.812847613650845,100.12056651966721,4.978301709629469
