utc,gsthour,freq,stokesid,ifid,chid,ch,u,v,w,uvdist,subarray,st1,st2,st1name,st2name,amp,phase,weight,sigma
2016-12-24 14:14:45.003662,20.481458071484315,43151500000.0,1,2,0,2,-564724081.3368967,228065055.29415363,252062673.26084933,609037730.7590452,1,9,10,PT,SC,1.7753792349180118,42.05491593665717,394.695556640625,0.05033486189497251
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-214883370.96134502,220091759.770546,-139163519.7738129,307595913.2280641,1,1,2,BR,FD,6.542648304884532,1.4605842127779427,59.177398681640625,0.12999362801673497
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-497347367.86589164,52752539.43491404,164199868.06652015,500137215.9117563,1,1,3,BR,HN,1.8488676825553485,-23.97066322785194,7.6284403800964355,0.3620613128218823
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-109923696.14839005,202419746.85282195,-151097713.129654,230340992.64109308,1,1,4,BR,KP,3.893301453235037,-55.20574923423949,21.719104766845703,0.2145749598246405
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-173632385.1288808,150230065.72099385,-105993131.54054767,229602434.2468479,1,1,5,BR,LA,6.14165449280465,31.076071574494406,7.4114089012146,0.3673242602245352
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,505191753.2059268,373815837.2878034,-76407265.1427716,628456034.8301698,1,1,6,BR,MK,1.7219695458506463,14.848272754280124,72.50635528564453,0.11743889672101729
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-323006217.530943,71652140.91365492,12486982.055857824,330858044.8790042,1,1,7,BR,NL,2.8291366293713556,4.525857117976917,2.002767562866211,0.706618047735789
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-18294598.535627097,131795861.30941507,-113370847.56783569,133059540.78483191,1,1,8,BR,OV,2.7173506521310946,-44.503090406592854,49.72052764892578,0.14181825443475743
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-152594371.59843075,170095895.5809693,-123958796.39823529,228511828.87765786,1,1,9,BR,PT,7.653441933862527,-7.12042879766552,29.372127532958984,0.1845152633414391
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-716765664.2353108,398117349.37343144,129377743.85846196,819908800.5984648,1,1,10,BR,SC,1.8835840140894533,51.19750701048107,25.79875373840332,0.19687956290236
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-282464109.2795509,-167339047.7597324,303362649.3760187,328311330.80694014,1,2,3,FD,HN,2.5021813400130775,-9.319544475180074,115.35287475585938,0.09310774079830522
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,104959947.72367986,-17671262.413230646,-11934487.33687929,106437137.04076631,1,2,4,FD,KP,4.4972150562058095,-49.84608186254329,20.207271575927734,0.22245704341500866
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,41251114.261040635,-69861597.72811984,33170305.958708476,81131358.08614983,1,2,5,FD,LA,9.607445153812895,29.003064474884173,124.08638763427734,0.08977138574157816
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,720075140.2208439,153724013.30296922,62756792.42570502,736301079.6067324,1,2,6,FD,MK,1.4477684129370332,16.610372162587574,1304.776611328125,0.02768419619664901
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-108123127.50710888,-148439594.77653298,151650277.07966202,183643469.797703,1,2,7,FD,NL,0.7783272057042472,0.6305079540580141,31.450651168823242,0.17831389193007638
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,196589041.3230498,-88296259.66650207,25792395.28185933,215507495.55273044,1,2,8,FD,OV,3.933985577133685,-23.687472833143808,704.1659545898438,0.03768447663518441
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,62289187.99238586,-49995928.403864875,15204584.91351867,79871996.32984747,1,2,9,FD,PT,11.016797531185393,-9.001294143022958,55.315574645996094,0.1344547921853091
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-501882501.97040236,178025300.63858855,268540717.8108251,532521411.26111615,1,2,10,FD,SC,1.7551507090130205,44.63352420781516,292.7841796875,0.05844215164536095
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,387423615.5299994,149667741.1991786,-315297677.51760644,415328172.2036215,1,3,4,HN,KP,2.544218589641277,-29.088461528253866,34.50592803955078,0.17023668113099974
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,323715175.3798754,97477506.21911474,-270192598.26776654,338073037.95174354,1,3,5,HN,LA,2.4391509997677723,10.4343824345808,30.021333694458008,0.18250930407225596
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,1002538960.5360979,321063061.06270164,-240607165.31643587,1052694569.460559,1,3,6,HN,MK,1.1206530164952635,39.69799058088015,290.00457763671875,0.05872155849474348
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,174341150.3349486,18899597.465347875,-151712388.34992874,175362571.50391394,1,3,7,HN,NL,3.927198532050127,-46.466424888870016,5.479707717895508,0.42719022135124984
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,479052492.40614665,79042908.4950207,-277571141.05401516,485529681.7537455,1,3,8,HN,OV,1.986897732061739,-26.554040689905815,197.8438720703125,0.07109494104519798
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,344753028.37460494,117343103.30229546,-288158343.3933144,364175856.5117605,1,3,9,HN,PT,2.8352251187802056,11.831843753581028,96.56079864501953,0.10176526677871674
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-219417959.24440607,345363160.43398917,-34821369.69017178,409169834.45011336,1,3,10,HN,SC,2.3889842137994783,-15.635689009977622,91.17970275878906,0.10472513140151403
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-63708805.368888125,-52190415.58274945,45104798.31232903,82356853.75383742,1,4,5,KP,LA,2.6979654075711794,40.549816718356894,48.57581329345703,0.14347953472860403
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,615115473.4346749,171395287.7563789,74690327.58509202,638547876.2973503,1,4,6,KP,MK,1.9165469658194554,26.153842947480644,123.33428192138672,0.09004468750051207
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-213082770.21291977,-130768183.86776087,163584968.0962367,250009169.57920656,1,4,7,KP,NL,3.1488574321599256,-8.649319832523082,16.918962478637695,0.24311577311336427
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,91629214.00116032,-70624896.91844611,37726805.36092313,115688326.65058121,1,4,8,KP,OV,10.344671530366764,-16.223592197607434,4.120991230010986,0.49260538472834375
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-42670747.691114955,-32324665.990634233,27139059.20687067,53532016.02709221,1,4,9,KP,PT,6.720896233962622,52.49102068058875,10.156932830810547,0.3137752684391984
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-606841783.4708421,195696510.87771,280475906.4881334,637615930.2713367,1,4,10,KP,SC,1.9531238491830984,8.851971584586764,175.93228149414062,0.07539234167832014
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,678821762.4061439,223585611.03108904,29586181.449127577,714695397.0583054,1,5,6,LA,MK,1.627714848482254,4.814289782614503,385.9090576171875,0.05090465682936646
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-149374073.20564297,-78577852.56626469,118480025.30175921,168781197.5901653,1,5,7,LA,NL,2.551513010923054,39.481162038565124,8.984057426452637,0.33362895898764255
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,155337846.7941489,-18434515.449537277,-7377922.717028183,156427868.38188937,1,5,8,LA,OV,4.044143989227344,-21.08979286155362,312.0518493652344,0.05660914813917846
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,21038055.671076667,19865701.431399055,-17965727.065279327,28935201.39520048,1,5,9,LA,PT,9.161560191275017,-34.31260724815012,92.66593170166016,0.10388191611861194
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-543133311.213574,247887010.74171272,235370634.59542885,597027439.7749932,1,5,10,LA,SC,2.1487904563808415,42.991653601022406,104.43389129638672,0.0978541547129235
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-828197938.6297257,-302163319.1152053,88893853.88611417,881597695.6465143,1,6,7,MK,NL,1.3292131112642176,-12.489058838090386,86.84428405761719,0.10730732788144266
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-523486050.7370779,-242020168.62125295,-36963209.179513894,576724724.05452,1,6,8,MK,OV,1.9038976739506304,-48.06645931071151,1870.0533447265625,0.02312453467341627
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-657786189.0186458,-203719845.3854018,-47551727.91172132,688610518.2666944,1,6,9,MK,PT,1.6015463390555804,-11.221405413627197,916.2662353515625,0.033036129396923415
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-1221956935.834076,24301369.61017609,205784415.01906767,1222198555.7174964,1,6,10,MK,SC,1.4676358610195555,-15.503431873253012,427.4427795410156,0.04836832047530624
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,304711727.3569273,60143319.05645886,-125858150.69513454,310590495.05091006,1,7,8,NL,OV,2.191877468133025,1.8708373124670465,36.228389739990234,0.16614048900976938
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,170412102.78966507,98443610.18516594,-136445794.50766516,196803021.22549915,1,7,9,NL,PT,0.7431233245475309,-13.777787899561751,42.01423645019531,0.15427720503761452
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-393758965.0972062,326464799.0936892,116890577.18652554,511493291.88338894,1,7,10,NL,SC,3.7286818570406304,13.40668624792606,19.75616455078125,0.2249824711304999
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-134299865.37084296,38300226.91441887,-10587788.29467909,139654435.01845017,1,8,9,OV,PT,4.231608245754372,41.39667013864667,288.8264465332031,0.05884120004825131
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-698471270.3827274,266321407.79615614,242749177.38167754,747522045.0264912,1,8,10,OV,SC,2.018745743696009,22.10946088211516,291.4069519042969,0.058580091524763046
2016-12-24 14:15:14.996338,20.489812180656017,43151500000.0,1,2,0,2,-564171324.744024,228021261.1495975,253336299.45311648,608508816.0410497,1,9,10,PT,SC,1.7165553151446413,43.040012567531825,358.486572265625,0.05281576242704683
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-215192948.04478356,220076252.01994434,-138708641.80973747,307801172.1734519,1,1,2,BR,FD,6.577346265474896,3.035983518158542,27.109643936157227,0.19206051684961403
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-497003917.7454247,52716571.40673295,165247283.3750115,499791887.84451276,1,1,3,BR,HN,2.4979208559267385,-5.50332124272085,8.117192268371582,0.3509918913639254
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-110257353.58990563,202411912.70966086,-150865000.5491974,230493527.9512916,1,1,4,BR,KP,4.0031231424809155,-54.06103516476703,37.588680267333984,0.1631065722763543
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-173866911.7629792,150217543.93479377,-105625729.4905801,229771655.15310478,1,1,5,BR,LA,6.509846855152095,24.079276031922088,8.321051597595215,0.34666571510989297
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,505002032.09142375,373852407.3249364,-77474041.0591569,628325293.8399962,1,1,6,BR,MK,1.3852933844196778,15.500409335436526,51.033172607421875,0.13998249046799052
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-322984192.03008854,71628750.85917608,13169847.833465496,330831477.1163334,1,1,7,BR,NL,2.131618525807931,50.25799899404577,1.1026062965393066,0.9523350442269471
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-18543557.330999672,131794552.94329287,-113331925.68239716,133092703.42137656,1,1,8,BR,OV,2.5126807107823987,-47.92035481427208,56.67926788330078,0.13282746493731643
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-152868293.69834322,170084850.72339797,-123635822.60891989,228686623.27264243,1,1,9,BR,PT,7.614239373783097,-6.762198331603856,37.197959899902344,0.16396095493182644
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-716519145.5828899,398065335.79998505,130893554.23869601,819668041.0705236,1,1,10,BR,SC,1.7351617885684438,44.06621800609036,16.445016860961914,0.24659418913294257
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-281812045.28996855,-167359564.22481406,303957337.8990895,327760968.7074331,1,2,3,FD,HN,2.5535905402955477,-6.213295794674448,113.5096664428711,0.09386065406752978
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,104935803.15131459,-17663651.01338179,-12156432.987230686,106412063.93137006,1,2,4,FD,KP,4.533193602346806,-48.99158559059843,76.06771087646484,0.11465680256572389
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,41326220.89788295,-69858643.87086238,33082926.366032895,81167029.37262516,1,2,5,FD,LA,9.549051980238096,28.530322913149217,134.22557067871094,0.08631422400877686
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,720195028.2969234,153776107.1442759,61234849.58094736,736429202.2401435,1,2,6,FD,MK,1.4911443329348852,15.416104603389218,1126.2337646484375,0.029797904798847082
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-107791300.17280716,-148447477.0804102,151878542.82066038,183454675.177503,1,2,7,FD,NL,0.6195863437543059,39.91562838951385,38.97553253173828,0.16017840733050118
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,196649466.9682511,-88282012.1213065,25376734.187608868,215556782.59587145,1,2,8,FD,OV,3.9664838881314983,-23.964973977631335,341.8224182128906,0.054087851289868295
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,62324822.90894688,-49991429.39029748,15072760.003270628,79896974.68062662,1,2,9,FD,PT,11.012674998128679,-9.341278753709105,111.00059509277344,0.09491554514516297
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-501326020.94881386,177988810.8693158,269602147.8877173,531984770.52923584,1,2,10,FD,SC,1.7505035093010903,42.83316221605447,322.6208801269531,0.05567417166156313
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,386747920.6823574,149695851.00384054,-316113231.08496,414708092.46974075,1,3,4,HN,KP,2.383967138569618,-28.47373969904318,91.21031188964844,0.10470755765263588
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,323138145.7860611,97500952.46109577,-270874072.401347,337527327.77195174,1,3,5,HN,LA,2.2782303659018455,15.200335607536726,25.700849533081055,0.1972542006211139
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,1002006816.7297392,321135494.7797974,-242717246.82686737,1052209896.731793,1,3,6,HN,MK,1.0636086261564293,37.02076440424253,202.2830352783203,0.07031051340943537
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,174019693.60819206,18912245.673427843,-152079405.11416706,175044356.66396424,1,3,7,HN,NL,3.3633798196745204,-44.293504985963615,4.121243953704834,0.49259028067694066
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,478461431.9903594,79077600.2642237,-278579273.27169687,484952171.6270726,1,3,8,HN,OV,1.920416808348287,-27.53258557438449,120.3539047241211,0.09115277771438034
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,344136699.6364089,117368195.03541175,-288884189.60004485,363600551.76320946,1,3,9,HN,PT,2.9169500393627144,13.214272760530365,142.19032287597656,0.08386195447807282
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-219515564.96247837,345347331.6119465,-34358589.355254054,409208825.3108525,1,3,10,HN,SC,2.322031868879574,-14.132800904227619,77.29698181152344,0.11374144248854261
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-63609562.18646658,-52195039.01150023,45239323.23272647,82283038.95072174,1,4,5,KP,LA,2.657164059864183,42.48085756236717,117.0292739868164,0.09243846914317133
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,615259249.2259669,171439820.36524937,73391039.75790077,638698329.2329559,1,4,6,KP,MK,1.9689874668741738,26.475680450040944,255.1277313232422,0.06260675098698708
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-212727183.591982,-130783699.64514852,164034949.72083646,249714298.21267593,1,4,7,KP,NL,3.3917958730510023,-8.500060497261723,25.21337890625,0.19915190946888586
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,91713768.16515487,-70618282.84676094,37533106.97394436,115751272.7501383,1,4,8,KP,OV,10.312712322993942,-16.67919491455711,9.577774047851562,0.3231228765168806
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-42610944.1218306,-32327768.34343316,27229185.967063542,53486233.415902905,1,4,9,KP,PT,6.626667671880004,52.76036260172521,39.20501708984375,0.15970892124526284
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-606261735.8054821,195652395.66171286,281758715.32361394,637050352.9785097,1,4,10,KP,SC,1.8897161012693846,11.844309687935038,346.9072265625,0.053689990429883275
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,678866840.8364642,223634718.90799418,28152101.810903534,714753576.4781724,1,5,6,LA,MK,1.640383920650958,7.254666744746994,299.2778015136719,0.05780464622334815
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-149117633.44569448,-78588720.83454347,118795558.26042879,168559353.48373374,1,5,7,LA,NL,2.2418157045855716,8.39219047759364,6.9582839012146,0.37909576071770595
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,155323350.4185865,-18423265.908922285,-7706143.516033746,156412147.58453345,1,5,8,LA,OV,4.073522212576724,-21.268837583647755,137.52371215820312,0.08527293411265546
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,20998593.9842779,19867234.547529962,-18010151.312538467,28907576.132964175,1,5,9,LA,PT,9.128693399842438,-34.00616973851325,88.2533187866211,0.10644725753905428
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-542652217.7663387,247847567.11518255,236519075.03283945,596573420.4367815,1,5,10,LA,SC,2.433101397954209,43.60003442923269,113.98770141601562,0.09366363361928451
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-827986416.7643769,-302223295.26038915,90643211.63255148,881419551.9412767,1,6,7,MK,NL,1.3515819148933408,-13.446166680669524,39.30387496948242,0.15950794327924503
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-523545384.73937976,-242058006.89057803,-35858021.078602694,576794459.5622814,1,6,8,MK,OV,1.887169207164317,-47.197325843053434,894.9745483398438,0.03342678881559997
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-657870438.1647713,-203767460.28010613,-46162014.32655774,688705082.9492351,1,6,9,MK,PT,1.6067793072942602,-11.575194349029381,982.4405517578125,0.03190412658909168
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-1221521306.1028903,24212792.019686174,208366664.19067392,1221761253.5027864,1,6,10,MK,SC,1.4574961028468594,-15.90280188687449,678.7938232421875,0.03838230561364761
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,304440871.48927665,60165432.85195961,-126501650.10402751,310329056.8790069,1,7,8,NL,OV,2.1721942810984185,-7.298252690931136,58.94091796875,0.13025414493863535
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,170116219.40318635,98456003.54278958,-136805763.75377294,196553078.6776204,1,7,9,NL,PT,0.9626726076108039,11.485628988435934,20.564393997192383,0.22051698297091848
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-393534471.9456399,326436223.7354378,117723340.18311809,511302247.9670771,1,7,10,NL,SC,4.112132467208607,19.046753191374044,17.097745895385742,0.24184135686954866
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-134324676.16644835,38290506.476541765,-10303962.1441592,139675629.63327318,1,8,9,OV,PT,4.215773065670263,41.08322875638082,168.7571258544922,0.07697841061443189
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-697975728.7206458,266270774.82990614,244225207.0103683,747040991.7880243,1,8,10,OV,SC,2.0405040436676214,19.417722626027647,340.7042236328125,0.05417653700997383
2016-12-24 14:15:44.999313,20.498169158493663,43151500000.0,1,2,0,2,-563650867.9381188,227980260.32657835,254529272.49939758,608010937.4229784,1,9,10,PT,SC,1.7202648561239606,44.17196137448786,262.4211120605469,0.06173061649353423
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-215447220.57250515,220063409.16230327,-138333871.17019832,307969818.17144513,1,1,2,BR,FD,6.46629395850096,3.1239233216834594,34.10199737548828,0.1712419212187328
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-110532471.68093592,202405571.5487006,-150672325.57743692,230619692.7624635,1,1,4,BR,KP,3.9622174586003283,-53.725315690076464,28.323108673095703,0.1879011943707861
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-174059522.5204515,150207157.27367654,-105322710.29132457,229910651.07186002,1,1,5,BR,LA,5.977511507824867,26.30013370377492,5.438693046569824,0.4287979750482189
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,504844289.692447,373882459.6118166,-78353536.00399096,628216404.1478485,1,1,6,BR,MK,1.595502317583093,13.667946389046064,25.269935607910156,0.19892892345672172
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-322965120.3864915,71609486.57271445,13732783.394366939,330808687.24002504,1,1,7,BR,NL,2.642009173158043,69.05025930711902,0.7822821736335754,1.130624216103485
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-18748730.00860215,131793397.08610517,-113299417.19899313,133120300.45200188,1,1,8,BR,OV,2.6129290050682914,-55.03360977145373,33.07560348510742,0.17387859070214887
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-153094071.1356736,170075716.24090075,-123368715.25034325,228830819.32237646,1,1,9,BR,PT,7.851011100820976,-5.160503560181172,20.402137756347656,0.22139212162975583
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-716313146.1463269,398022215.90545505,132145628.51048419,819467026.6071342,1,1,10,BR,SC,1.7618056906453834,42.787451666664865,16.007341384887695,0.2499426651603009
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,104915439.19516744,-17657366.039923683,-12339627.321346592,106390939.26168114,1,2,4,FD,KP,4.560283524986529,-49.16136207638988,84.97410583496094,0.10848175395878815
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,41387942.869027436,-69856195.70112455,33010867.901183832,81196366.25344567,1,2,5,FD,LA,9.616924159308653,28.350407631388524,129.8625946044922,0.08775218966967839
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,720291349.7292317,153819082.5566574,59979588.67510697,736532374.477409,1,2,6,FD,MK,1.4171010482894286,17.549079645809798,896.6298828125,0.03339591873260502
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-107517570.71575932,-148453930.61637485,152066225.13151288,183299202.20249116,1,2,7,FD,NL,0.9827977578413698,4.49518698648911,17.35608673095703,0.24003473605537962
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,196698719.32730472,-88270228.7994208,25033988.417615704,215596891.1587175,1,2,8,FD,OV,3.9131268741678755,-23.291586963453025,622.5292358398438,0.04007929964760692
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,62354016.329722285,-49987712.988367595,14963852.570474163,79917424.89754464,1,2,9,FD,PT,11.02620408000084,-9.159738461788402,53.64846420288086,0.13652788203553126
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-500864512.85948116,177958646.20743126,270478319.74313676,531539782.1442409,1,2,10,FD,SC,1.8572989055295113,42.49542906502091,169.04196166992188,0.07691352893549881
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-63527319.73684743,-52198871.801827505,45350409.9379289,82221910.52469693,1,4,5,KP,LA,2.5980877862206357,41.97964829942551,110.50155639648438,0.0951296288811314
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,615376311.8733655,171476583.04524702,72315594.91260773,638820963.7666403,1,4,6,KP,MK,1.9609240195508755,27.15591555631581,295.9347839355469,0.05813022348210933
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-212432199.20553818,-130796526.44921756,164406686.2352579,249469778.91216063,1,4,7,KP,NL,3.042196825345268,-4.544693782489516,22.89495086669922,0.20899223098274403
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,91783360.39999755,-70612808.57869144,37372755.869509295,115803082.7814474,1,4,8,KP,OV,10.300971795008547,-15.712780381987905,24.8034725189209,0.2007907752627102
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-42561262.32972464,-32330338.921657886,27303786.916386236,53448216.67641404,1,4,9,KP,PT,6.637863840621781,51.725127254496506,23.290706634521484,0.2072090251110182
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-605778715.9296007,195615970.10672832,282821269.1505497,636579500.4821569,1,4,10,KP,SC,1.9872522497211342,10.52265973340108,349.592041015625,0.053483427534684776
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,678902865.0521475,223675350.4988562,26967906.055141542,714800505.453655,1,5,6,LA,MK,1.5593727183764972,11.875999056085314,239.82110595703125,0.06457379331267582
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-148905437.3303195,-78597662.67417608,119055626.12766093,168375835.0963026,1,5,7,LA,NL,2.808302823302991,39.45029011289604,4.98708963394165,0.4477920851406937
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,155310780.4716703,-18413984.937580086,-7977033.497524995,156398572.15461013,1,5,8,LA,OV,4.083945072324406,-22.579601125023082,214.98155212402344,0.0682023600300002
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,20965896.871402282,19868506.79311503,-18046835.731372345,28884708.650258776,1,5,9,LA,PT,9.042023153265419,-33.92010099949396,65.12043762207031,0.12391998288879957
2016-12-24 14:16:15.002289,20.506526136610045,43151500000.0,1,2,0,2,-542252419.6079715,247814865.9889139,237468419.069669,596196187.8239435,1,5,10,LA,SC,2.3627741855101623,39.14868273837316,95.81464385986328,0.10216074590139232
